internal_id,lichess_game_id,move_number,lichess_url,fen,best_move,useful,difficulty,initiative,development,endgame,space,trading,prophylaxis,coordination,exploitingweakness,kingsafety,restriction,fixingstructure,centrecontrol,other,side_to_move,pre_move_final_eval,pre_move_psqtmat,pre_move_material_imbalance,pre_move_positional_imbalance,pre_move_closedness,pre_move_complexity,pre_move_big_center_white,big_center_black,big_center_contested,big_center_uncontrolled,pre_move_center_white,center_black,center_contested,center_uncontrolled,pre_move_white_pawns,pre_move_white_pawns_and_king_safety_with_king_and_pawns,pre_move_white_pawns_and_king_safety_without_king_and_pawns,pre_move_white_pawns_and_king_evaluation_with_king_and_pawns,pre_move_white_pawns_and_king_evaluation_without_king_and_pawns,pre_move_white_knights,pre_move_white_bishops,pre_move_white_rooks,pre_move_white_queens,pre_move_white_kings,pre_move_white_passed,pre_move_white_threats,pre_move_white_space,pre_move_white_safe_space,pre_move_black_pawns,pre_move_black_pawns_and_king_safety_with_king_and_pawns,pre_move_black_pawns_and_king_safety_without_king_and_pawns,pre_move_black_pawns_and_king_evaluation_with_king_and_pawns,pre_move_black_pawns_and_king_evaluation_without_king_and_pawns,pre_move_black_knights,pre_move_black_bishops,pre_move_black_rooks,pre_move_black_queens,pre_move_black_kings,pre_move_black_passed,pre_move_black_threats,pre_move_black_space,pre_move_black_safe_space,post_move_final_eval,post_move_psqtmat,post_move_material_imbalance,post_move_positional_imbalance,post_move_closedness,post_move_complexity,post_move_big_center_white,big_center_black,big_center_contested,big_center_uncontrolled,post_move_center_white,center_black,center_contested,center_uncontrolled,post_move_white_pawns,post_move_white_pawns_and_king_safety_with_king_and_pawns,post_move_white_pawns_and_king_safety_without_king_and_pawns,post_move_white_pawns_and_king_evaluation_with_king_and_pawns,post_move_white_pawns_and_king_evaluation_without_king_and_pawns,post_move_white_knights,post_move_white_bishops,post_move_white_rooks,post_move_white_queens,post_move_white_kings,post_move_white_passed,post_move_white_threats,post_move_white_space,post_move_white_safe_space,post_move_black_pawns,post_move_black_pawns_and_king_safety_with_king_and_pawns,post_move_black_pawns_and_king_safety_without_king_and_pawns,post_move_black_pawns_and_king_evaluation_with_king_and_pawns,post_move_black_pawns_and_king_evaluation_without_king_and_pawns,post_move_black_knights,post_move_black_bishops,post_move_black_rooks,post_move_black_queens,post_move_black_kings,post_move_black_passed,post_move_black_threats,post_move_black_space,post_move_black_safe_space
31392,LYnb35eG,19,https://lichess.org/LYnb35eG#19,r1bq1rk1/pp2b1pp/2n1pn2/2p1Pp2/3p1P2/3P1NNP/PPP1Q1P1/R1B1KB1R b KQ - 0 10,f6d5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,b,-130,-110,0,-110,0,0,12,12,24,0,0,8,24,0,0,6, 0,80, 67,20,-60,-22,-1,11,0,0,8,24,0,-3, 0,115, 60,27,-18,-22,10,11,0,-55,8,28,-254,-133,0,-133,0,0,9,12,27,0,0,8,24,0,0,6, 0,80, 67,20,-60,-22,-1,-25,0,0,1,24,0,-3, 0,115, 60,35,-8,-22,10,0,0,0,4,24
31393,Ue2d4wTT,16,https://lichess.org/Ue2d4wTT#16,rn1q1rk1/ppp2pbp/3p1p2/6pP/3PP1b1/2N2N2/PPP2PP1/R2QKB1R w KQ - 0 9,h5h6,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,w,-3,-84,-14,-61,2,4,19,13,11,0,22,0,7,0,0,9, 0,117, 46,47,20,-17,-13,10,0,-26,15,33,0,4, 0,76, 38,-14,38,-39,11,19,0,0,6,11,90,-87,-14,-64,3,4,19,13,11,0,22,0,7,0,0,9, 0,117, 46,47,20,-17,-13,10,0,-26,15,36,0,3, 0,66, 38,-14,29,-39,11,9,0,-65,6,14
31394,BTt9NwvO,45,https://lichess.org/BTt9NwvO#45,2kr3r/pp1nbb2/2p5/3p4/3PpNPp/4B3/PPP1B3/2K3RR b - - 5 23,d8g8,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,b,-158,-54,-62,30,0,-5,8,7,12,1,5,5,11,0,0,29, 0,26, -8,20,45,37,0,2,16,0,3,11,0,27, 0,57, 37,9,69,21,0,9,97,0,7,18,-185,-50,-62,32,0,-5,8,7,12,1,5,5,11,0,0,29, 0,26, -8,20,45,37,0,2,16,0,0,11,0,27, 0,57, 37,9,69,50,0,9,97,0,4,21
31395,qEOqsCz7,26,https://lichess.org/qEOqsCz7#26,r2qnrk1/pp4pp/2npbp2/4p3/4PPPP/P1N1Q3/1PP5/2KR1BNR w - - 0 14,f4f5,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,w,-17,-88,0,-80,0,3,13,8,22,5,7,0,22,0,0,-1, 0,106, 42,14,9,-5,20,10,0,3,2,40,0,9, 0,78, 41,18,24,-22,-1,10,0,0,4,18,79,-108,0,-99,0,3,16,8,19,2,7,7,15,0,0,-1, 0,130, 67,14,1,-5,20,10,0,0,5,40,0,6, 0,75, 30,4,20,-38,-4,7,0,-57,4,18
31396,TZ6Jdrb6,34,https://lichess.org/TZ6Jdrb6#34,5rk1/b2nqrpp/p1p1p1n1/1p1pP3/NP3P2/P3P1P1/1BP1Q1BP/R4RK1 w - - 0 18,a4c3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,153,77,94,-23,4,3,8,8,27,2,0,0,30,0,0,3, 0,99, 69,-19,77,1,22,10,0,-57,4,29,0,1, 0,93, 58,-14,0,11,-15,10,0,0,4,33,223,67,94,-33,4,3,8,8,27,2,0,0,30,0,0,3, 0,99, 69,-2,77,8,20,10,0,0,8,29,0,1, 0,93, 58,-14,0,11,-15,10,0,0,8,33
31397,ELifIfIZ,26,https://lichess.org/ELifIfIZ#26,r3k2r/3bbppp/pqpp4/1p2pP2/4P1n1/1PNP1NQ1/1PP3PP/R1B2RK1 w kq - 4 14,g1h1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,-2,40,-14,52,3,-4,11,11,22,0,7,0,22,0,0,4, 0,152, 94,10,0,-5,1,-85,0,16,-8,29,0,6, 0,105, 53,12,23,-22,25,19,0,-15,-4,29,44,57,-14,67,3,-4,11,11,22,0,7,0,22,0,0,-1, 0,120, 94,14,0,-3,1,-29,0,16,-8,29,0,6, 0,105, 53,12,23,-22,25,19,0,-15,-4,29
31398,f3WLsWBv,34,https://lichess.org/f3WLsWBv#34,r4rk1/1pqb1pbp/p1n3p1/4p3/3P4/PPNBPN1P/3Q1PP1/R1R3K1 w - e6 0 18,d4d5,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,w,241,69,64,0,-1,2,22,11,11,0,15,0,15,0,0,0, 0,171, 90,42,24,32,16,19,0,16,14,33,0,-1, 0,92, 30,4,53,-6,11,19,0,0,11,22,287,63,64,-6,-1,2,19,5,16,2,15,0,15,0,0,0, 0,151, 70,42,18,32,16,19,34,0,7,33,0,-1, 0,92, 30,11,42,-6,11,19,0,-57,5,18
31399,HjYhngzu,49,https://lichess.org/HjYhngzu#49,2r2rk1/1p3p1p/pb1p2pQ/2pP4/1PPp2B1/PK1P2RP/5q2/6R1 b - - 1 25,c8e8,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,b,-424,-244,-146,-36,0,-9,9,9,18,2,13,13,0,0,0,9, 0,53, 24,0,-9,41,15,-252,0,-18,2,30,0,6, 0,83, 40,0,-37,4,28,-22,-3,-33,2,24,-465,-249,-146,-40,0,-9,6,9,20,2,6,13,6,0,0,9, 0,53, 24,0,-9,41,15,-175,0,-18,-10,30,0,6, 0,83, 40,0,-37,54,28,-22,-3,19,2,27
31400,GCgnxEzt,22,https://lichess.org/GCgnxEzt#22,r2qr1k1/pppb1pbp/2n1pnp1/8/P3P3/2PP1NP1/2QN1PBP/R1B2RK1 w - - 1 12,e4e5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,w,49,-8,0,-8,0,0,18,12,15,3,0,0,32,0,0,-10, 0,126, 57,52,28,-24,15,32,0,15,18,28,0,-10, 0,117, 48,21,64,-15,2,32,0,0,4,20,132,-14,0,-14,0,0,18,12,15,3,0,8,24,0,0,-10, 0,112, 43,41,46,-24,15,32,0,0,18,32,0,-10, 0,117, 48,29,10,-22,-1,32,0,-55,4,20
31401,fc3zSX33,26,https://lichess.org/fc3zSX33#26,rnbq1rk1/2p1b1p1/pp2pn1p/7P/4pP2/2N2QPB/PPPBN3/R3K2R w KQ - 0 14,f3g2,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,w,-428,-128,-82,-46,0,0,12,15,18,3,8,0,24,0,0,8, 0,-15, 17,38,26,-20,17,-72,0,-57,8,32,0,-1, 0,150, 61,10,45,-14,15,11,32,-11,7,20,-384,-115,-82,-33,0,0,12,12,21,3,8,0,24,0,0,8, 0,-15, 17,38,26,-20,10,-72,0,-18,8,28,0,-1, 0,150, 61,10,45,-14,15,11,32,-11,8,20
31402,yQH7Nm4r,24,https://lichess.org/yQH7Nm4r#24,2kr3r/pbp2p2/1pnqpn1p/6p1/1P1P4/P2BPN2/5PPP/R1BQ1RK1 w - - 1 13,b4b5,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,w,137,90,14,67,0,-3,11,13,16,5,0,7,22,0,0,2, 0,137, 57,12,67,-22,16,19,0,16,7,29,0,6, 0,93, 52,47,26,3,8,19,0,16,10,33,166,93,14,69,-2,3,11,11,19,5,0,7,22,0,0,2, 0,119, 38,12,50,-22,16,19,0,0,7,33,0,2, 0,125, 41,53,-21,3,8,19,0,-40,3,33
31403,JaZ5m5lz,19,https://lichess.org/JaZ5m5lz#19,r2qk2r/pp3ppp/2pp1n2/2b1p3/2B1P1b1/2NPBP2/PPP2P1P/R2Q1RK1 b kq - 0 10,g4h3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,b,10,83,0,76,0,4,8,11,24,0,0,7,22,0,0,-2, 0,41, 28,4,25,-15,-9,-6,0,-34,0,22,0,5, 0,125, 54,6,51,-22,16,1,0,-83,7,29,-53,103,0,94,0,4,11,11,22,0,0,7,22,0,0,-2, 0,41, 28,4,25,-15,11,3,0,-80,3,22,0,5, 0,125, 54,6,60,-22,16,1,0,-18,3,29
31404,7JfLIxBS,33,https://lichess.org/7JfLIxBS#33,r4rk1/p3qppp/1p2p3/2pn4/3P4/5N2/PPPQ1PPP/2KR1R2 b - - 1 17,c5c4,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,b,-82,-42,0,-31,0,-9,6,11,11,6,6,6,6,6,0,14, 0,51, 8,31,0,-4,15,0,0,19,3,15,0,15, 0,88, 37,33,0,4,31,9,0,0,0,21,-115,-24,0,-18,0,-9,6,13,11,6,13,6,0,6,0,11, 0,33, -1,31,0,-9,15,-13,0,0,3,12,0,15, 0,82, 32,33,0,4,31,9,0,0,3,21
31405,RNegBCxS,50,https://lichess.org/RNegBCxS#50,1k5r/ppp3pp/3p4/4pn2/2B5/2PP4/PPK2q1P/R1B4Q w - - 1 26,c2b1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,229,221,173,-35,-8,7,11,9,9,0,11,5,5,0,0,25, 0,69, 7,0,81,-18,31,-47,0,0,-9,7,0,29, 0,65, 27,21,0,8,38,-13,0,0,-3,20,227,264,173,-8,-8,7,11,9,9,0,11,5,5,0,0,27, 0,21, 7,0,81,-82,31,8,0,0,-9,7,0,29, 0,65, 27,13,0,8,34,-13,0,0,-2,20
31406,VsvApXND,19,https://lichess.org/VsvApXND#19,r1bq1rk1/pp1p1pp1/2n2n1p/4p2P/8/2N1P3/PPPQBPP1/R3K1NR b KQ - 2 10,d7d5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,b,-58,-70,0,-64,0,3,16,11,11,5,0,7,22,0,0,0, 0,89, 35,38,17,-18,11,10,0,0,12,22,0,0, 0,132, 20,52,-19,-26,11,19,0,0,3,22,-168,-72,0,-66,0,3,11,16,13,2,0,7,22,0,0,4, 0,74, 35,28,15,-18,1,10,0,0,3,22,0,0, 0,146, 34,52,14,-26,20,19,0,0,8,29
31407,AuHE8QbK,43,https://lichess.org/AuHE8QbK#43,1nbr2k1/2p3pp/1p2p3/5p2/1qN5/1B1P4/2P2PPP/3QR1K1 b - - 3 22,b8c6,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,b,-50,-52,-68,33,0,-4,6,14,10,2,6,12,6,0,0,23, 0,57, 15,10,4,34,3,10,0,-20,-9,10,0,25, 0,43, 18,-19,15,22,28,2,0,20,-9,18,-110,-70,-68,21,0,-4,4,14,12,4,0,12,12,0,0,23, 0,57, 15,10,4,34,3,10,0,-20,-9,10,0,25, 0,43, 18,26,15,22,28,2,0,20,-12,21
31408,uOQZXo2m,51,https://lichess.org/uOQZXo2m#51,2r3k1/5ppp/p1rBb3/1p1pP3/3Nn3/2P4P/PP2B1P1/5RK1 b - - 4 26,c6b6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,-47,-238,-111,2,-19,-11,6,2,11,1,9,9,0,0,0,29, 0,41, 6,64,135,49,0,3,0,-35,-14,14,0,32, 0,7, -23,41,18,70,0,9,0,-96,-8,16,-87,-245,-111,0,-19,-11,6,2,11,1,9,9,0,0,0,29, 0,41, 6,64,135,49,0,3,0,-35,-16,14,0,32, 0,7, -23,41,18,52,0,9,0,-47,-8,14
31409,irGL1k0h,19,https://lichess.org/irGL1k0h#19,r2qk2r/ppp2ppp/5n2/2p1p3/4P1b1/2NP1P1P/PPP2P2/R2QKB1R b KQkq - 0 10,g4e6,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,b,56,-20,0,-16,0,8,7,20,12,5,0,14,14,7,0,8, 0,60, 22,31,3,-16,-19,2,0,0,7,20,0,7, 0,60, 0,7,20,-22,13,1,0,-68,9,23,8,-21,0,-17,0,-8,7,20,12,5,0,14,14,7,0,8, 0,60, 22,31,3,-16,1,18,0,0,7,20,0,7, 0,60, 0,7,12,-22,13,10,0,0,6,20
31410,0sXUIygZ,36,https://lichess.org/0sXUIygZ#36,r1b2qk1/ppp1n1b1/3p4/3Pp2Q/2B4B/3P4/PPP3PP/R5K1 w - - 0 19,a1f1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,w,-78,-213,-170,18,-7,-6,8,8,14,2,6,6,12,0,0,-4, 0,19, 4,0,61,4,32,-25,10,0,-8,14,0,-5, 0,25, 28,8,60,-16,28,-97,0,-40,-1,11,142,-201,-170,27,-7,6,8,6,17,2,6,6,12,0,0,-4, 0,19, 4,0,61,59,32,-41,10,-9,-4,17,0,-5, 0,25, 28,8,60,-16,28,-223,0,-77,0,11
31411,KDb782rv,32,https://lichess.org/KDb782rv#32,2rq1rk1/3bbpp1/p1n1p2p/1p1pPn2/BP1P4/P1NQBN2/5PPP/2R2RK1 w - b6 0 17,a4c2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,w,-94,-37,0,-37,0,0,12,6,30,3,0,0,32,0,0,-10, 0,151, 69,3,-10,18,8,21,0,-72,4,40,0,-9, 0,161, 84,13,4,19,2,10,0,-7,-2,32,-2,-22,0,-22,0,0,12,6,30,0,0,0,32,0,0,-10, 0,151, 69,3,0,11,2,21,0,-10,4,40,0,-9, 0,161, 84,13,4,19,2,10,0,-25,-2,32
31412,MBQl0lqA,49,https://lichess.org/MBQl0lqA#49,2r3k1/pp2q1pp/8/3pp3/3P4/1P3Q1P/P5P1/4R1K1 b - - 0 25,e5e4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,-60,-96,-56,8,0,-6,7,6,10,0,5,5,10,0,0,14, 0,56, 14,0,0,37,40,3,0,0,-9,16,0,17, 0,50, 25,0,0,58,25,-24,0,-1,-2,16,-171,-92,-56,10,0,-6,6,6,12,3,5,5,10,10,0,14, 0,49, 6,0,0,30,43,3,0,-40,-9,14,0,17, 0,42, 17,0,0,58,25,-5,48,0,0,16
31413,x2sSdBDt,17,https://lichess.org/x2sSdBDt#17,r2qkb1r/pp3ppp/2n1pnb1/3p4/5BPP/2N1PP2/PPP5/R2QKBNR b KQkq - 2 9,h7h5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,b,-62,-36,0,-36,0,0,12,12,24,0,0,0,32,0,0,-3, 0,93, 63,-3,55,-20,2,11,0,30,4,32,0,-1, 0,131, 53,36,16,-22,17,21,0,15,4,20,-85,-35,0,-35,0,0,12,12,24,0,0,0,32,0,0,-3, 0,93, 63,-3,47,-22,2,11,0,15,0,32,0,-1, 0,132, 54,36,8,-20,17,21,0,15,4,28
31414,aZM3raQ2,33,https://lichess.org/aZM3raQ2#33,r3k2r/ppp4p/4b1p1/3NPpp1/2P5/8/PP4PP/3R1RK1 b - - 1 17,a8c8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,63,-91,-60,22,19,-16,10,3,5,5,9,4,4,4,0,25, 0,11, -16,30,0,89,0,3,41,-36,-2,15,0,-20, 0,5, -2,0,33,-24,0,-5,0,-1,-2,10,29,-99,-60,18,19,-16,10,3,5,5,9,4,4,4,0,25, 0,11, -16,30,0,89,0,3,41,-36,-2,15,0,-20, 0,5, -2,0,33,-24,0,-5,0,24,-2,10
31415,yqAO0og9,20,https://lichess.org/yqAO0og9#20,r2qk1r1/ppp2pp1/2n2n1p/4p1Q1/6b1/2P4P/PP1P1PP1/RNB1KBNR w KQq - 0 11,g5e3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,w,274,369,424,-70,0,1,8,14,20,2,0,15,15,0,0,1, 0,83, 52,-7,26,-40,-13,-70,0,-48,0,11,0,2, 0,86, 34,39,19,-22,15,0,0,-87,-5,26,345,376,424,-64,0,1,11,17,17,0,0,7,23,0,0,1, 0,83, 52,-7,26,-40,21,-70,0,0,7,11,0,2, 0,86, 34,39,19,-22,15,0,0,-63,-2,26
31416,5H3i43Gp,33,https://lichess.org/5H3i43Gp#33,r3k2r/1p3ppb/1qp1p2p/3pP3/pb2PBPP/4QP2/PPP3B1/2KR3R b kq - 1 17,b4c5,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,b,4,-5,0,-4,0,8,10,7,22,0,7,0,21,0,0,6, 0,58, 21,0,23,18,24,-7,0,-33,6,33,0,7, 0,103, 65,0,28,-10,23,1,0,-25,-10,36,-50,-8,0,-6,0,8,12,7,20,0,7,0,21,0,0,6, 0,58, 21,0,23,18,23,-7,0,-51,12,33,0,7, 0,103, 65,0,30,-10,13,1,0,9,0,36
31417,fj4eUE8N,25,https://lichess.org/fj4eUE8N#25,r4rk1/p1p2ppp/2pb4/3p4/3PpNnq/4P2P/PPP2PP1/R1BQ1RK1 b - - 2 13,g4f6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,-78,-4,0,-3,0,-8,5,12,20,5,7,7,14,0,0,7, 0,121, 55,-6,-34,-22,1,-100,0,-19,5,20,0,7, 0,81, 17,7,1,-4,8,10,0,-76,2,23,-40,15,0,12,0,-8,7,12,17,5,7,7,14,0,0,7, 0,121, 55,-6,-34,-22,8,-9,0,-10,4,20,0,7, 0,81, 17,7,1,-7,-6,18,0,17,5,23
31418,ye4E3KsD,13,https://lichess.org/ye4E3KsD#13,r2qkbnr/pp2pppp/3p4/2p5/4P1b1/1P1P1N2/PB1PQPPP/RN2K2R b KQkq - 2 7,e7e5,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,b,-30,-34,-14,-16,2,-4,16,11,13,2,15,0,15,0,0,3, 0,131, 25,-16,45,-43,-25,19,0,-10,12,14,0,2, 0,109, 45,-2,19,-39,11,19,0,0,7,18,-72,-33,-14,-14,3,-4,16,16,11,0,15,0,15,0,0,4, 0,119, 25,-16,36,-43,-36,19,0,-10,16,14,0,4, 0,113, 42,-2,25,-39,22,10,0,0,12,25
31419,BNrG6PlY,26,https://lichess.org/BNrG6PlY#26,2k4r/1b1rqpbp/p1p1pnp1/1p6/4P3/2N2N2/PPPB1PPP/1RQ1R1K1 w - - 8 14,e4e5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,w,35,61,-14,70,-1,-3,13,16,13,0,7,0,22,0,0,-1, 0,91, 17,34,20,1,-15,19,0,16,13,18,0,2, 0,73, 52,30,59,23,11,0,0,16,9,29,103,55,-14,66,0,-3,13,13,16,0,7,0,22,0,0,-1, 0,91, 17,24,11,1,-15,19,0,0,9,22,0,2, 0,72, 51,40,14,23,-3,0,0,-40,6,29
31420,bfiW4Vk5,43,https://lichess.org/bfiW4Vk5#43,4r3/pp4kp/2n3p1/4pb2/6P1/2P4P/PP2RP2/3R2K1 b - g3 0 22,f5e6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,55,-108,-26,-10,18,8,4,4,5,3,4,0,12,0,0,35, 0,52, 9,0,0,113,0,4,0,0,-4,12,0,20, 0,17, -14,24,39,46,0,9,0,-86,0,8,-69,-103,-26,-8,18,-8,5,5,4,2,4,0,12,0,0,35, 0,52, 9,0,0,113,0,4,0,-29,-2,12,0,20, 0,17, -14,24,49,39,0,4,0,0,0,6
31421,n6RTqUTJ,30,https://lichess.org/n6RTqUTJ#30,r1b2rk1/2qp1pbp/p3p1p1/4P3/1p3PPP/2NQB3/PPP5/2KR3R w - - 0 16,c3e4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,w,35,-26,-15,-6,5,6,12,5,20,2,14,0,14,0,0,1, 0,104, 40,22,14,30,23,8,0,-59,5,43,0,13, 0,71, 17,0,19,-16,23,18,0,0,1,30,137,-4,-15,11,5,6,12,5,20,2,14,0,14,0,0,1, 0,104, 40,38,14,30,28,-9,0,0,5,40,0,13, 0,71, 17,0,19,-16,24,12,0,0,-9,30
31422,O4ZVAHOT,15,https://lichess.org/O4ZVAHOT#15,r1bqk2r/1p1p1ppp/4pn2/p1p5/PbPn4/2N1P3/1P1B1PPP/R2QKBNR b KQkq - 0 8,d4c6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,-29,-133,-82,-51,0,0,12,15,15,6,0,0,24,8,0,-9, 0,115, 28,17,2,-37,15,17,0,-25,12,24,0,-6, 0,122, 28,38,-59,-22,-1,21,0,-62,-5,32,-79,-110,-82,-28,0,0,15,18,12,3,0,8,24,0,0,-9, 0,115, 28,17,2,-37,15,21,0,-25,15,24,0,-6, 0,122, 28,41,-59,-22,-1,21,0,0,10,28
31423,jaiWXl0b,28,https://lichess.org/jaiWXl0b#28,r3kb1r/ppp2ppp/4p3/3qN3/3Pb3/4B2P/PPPQ1PP1/2KR3R w kq - 0 15,c2c4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,w,35,53,-15,59,4,-6,7,15,17,0,0,14,14,0,0,8, 0,70, 27,29,5,-4,18,-1,0,-3,-3,20,0,3, 0,61, 28,0,69,-22,23,-3,0,17,0,13,48,57,-15,62,4,-6,7,12,20,0,0,7,21,0,0,12, 0,62, 30,29,5,-4,23,-35,0,-6,-3,26,0,3, 0,61, 28,0,76,-22,13,-3,0,-25,-2,13
31424,eeGMx9zs,22,https://lichess.org/eeGMx9zs#22,r1b1k2r/1p2bp2/pqn1pn1p/3p2p1/1P1P1B2/P1NBPP2/4N1PP/R2QK2R w KQkq g6 0 12,f4g3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,-4,22,0,22,0,0,12,9,27,0,0,0,32,0,0,-2, 0,121, 71,20,43,-24,10,21,0,-55,-4,32,0,-3, 0,153, 65,12,8,-20,-1,21,0,0,5,40,57,30,0,30,0,0,12,9,27,3,0,0,32,0,0,-2, 0,121, 71,20,41,-24,10,21,0,0,-4,32,0,-3, 0,153, 65,12,8,-20,-1,21,0,0,5,40
31425,ON7OstRm,19,https://lichess.org/ON7OstRm#19,r1bqk2r/ppp2pp1/2nppn1p/8/2PP4/P1PB1Q1N/5PPP/R1B2RK1 b kq - 1 10,e6e5,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,b,20,2,-64,66,-2,-3,16,5,22,2,0,0,30,0,0,-1, 0,75, 2,-50,68,-22,20,19,0,0,5,18,0,3, 0,102, 64,33,0,-22,-15,19,0,-7,1,22,-84,7,-64,70,-2,-3,13,5,24,2,0,0,30,0,0,-1, 0,75, 2,-106,60,-22,22,19,0,-10,-1,18,0,8, 0,100, 61,33,20,-22,-15,10,0,25,-9,25
31426,wUQc5gEe,22,https://lichess.org/wUQc5gEe#22,rnb1r1k1/pp3ppp/2qp1n2/1N6/3P4/3B1Q2/PPP2PPP/R3K1NR w KQ - 4 12,g1e2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,-172,46,79,-36,0,2,8,2,33,0,7,0,22,0,0,3, 0,43, 17,9,27,-39,25,-158,0,-37,-6,18,0,-1, 0,82, 18,15,14,9,25,14,0,-37,-20,14,17,55,79,-28,0,2,8,2,33,0,7,0,22,0,0,3, 0,43, 17,32,26,-22,22,-9,0,-45,-6,22,0,-1, 0,82, 18,15,14,2,25,14,0,-37,-16,14
31427,pCtW6cEH,27,https://lichess.org/pCtW6cEH#27,r1bqkb1r/p2n4/2p5/1p2B2p/3Qp3/2P1P3/PP3PPP/RN3RK1 b kq - 0 14,h8h6,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,b,-80,-194,-236,65,0,-2,13,2,21,7,14,0,14,0,0,5, 0,86, 28,-13,52,-39,17,10,0,-35,-5,17,0,0, 0,15, 15,21,30,-21,12,-31,0,-42,-8,31,-136,-181,-236,77,0,-2,13,5,21,2,14,0,14,0,0,5, 0,86, 28,-13,52,-39,17,10,0,-35,-5,17,0,0, 0,15, 15,21,30,-4,12,-31,0,2,-2,31
31428,6s5V4cFc,45,https://lichess.org/6s5V4cFc#45,4k2N/p1p3pp/5p2/Np2p3/1n6/2P1P3/1P4PP/1K6 b - - 0 23,b4d5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,119,139,24,-7,31,18,1,1,1,1,0,5,2,2,0,43, 0,30, -22,-130,0,0,0,5,0,0,0,3,0,-2, 0,39, 3,35,0,0,0,0,0,-79,0,5,-15,121,24,-9,31,-18,0,1,1,2,0,5,2,5,0,43, 0,30, -22,-130,0,0,0,5,0,-4,0,3,0,-2, 0,39, 3,31,0,0,0,0,0,0,0,5
31429,BZQ6oc9x,20,https://lichess.org/BZQ6oc9x#20,r3k2r/pppqbp1p/5p2/3P1b2/3p4/3P4/PPPNQPPP/2KR1B1R w kq - 4 11,d1e1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,w,129,83,61,7,4,7,5,15,17,5,0,14,14,7,0,5, 0,46, 12,29,-24,-29,18,16,0,2,1,13,0,6, 0,-4, -7,0,53,-22,13,0,0,0,7,20,220,84,61,8,4,7,5,15,17,5,0,14,14,7,0,5, 0,46, 12,29,-24,9,18,16,0,2,5,16,0,6, 0,-4, -7,0,53,-22,13,-47,0,0,7,20
31430,BZQ6oc9x,22,https://lichess.org/BZQ6oc9x#22,2kr3r/pppqbp1p/5p2/3P1b2/3p4/3P3P/PPPNQPP1/2KR1B1R w - - 1 12,g2g4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,w,85,46,61,-22,4,7,5,15,17,5,0,14,14,7,0,5, 0,61, 26,29,-24,-22,18,16,0,2,5,16,0,10, 0,40, -7,0,32,-1,13,1,0,-8,0,16,141,39,61,-28,4,7,5,12,20,5,0,14,14,7,0,5, 0,57, 22,29,-7,-22,13,16,0,-15,5,23,0,10, 0,40, -7,0,32,-1,8,1,0,-76,1,16
